Date,Open,High,Low,Close
09-04-2007,3752.9,3850.9,3747.25,3843.5
05-04-2007,3735.2,3771.45,3709.15,3752
04-04-2007,3689.75,3751.4,3689.75,3733.2
03-04-2007,3633.85,3703.05,3632.2,3690.6
02-04-2007,3820,3820,3617,3633.6
30-03-2007,3788.85,3832.2,3785.3,3821.5
29-03-2007,3759.15,3805.85,3750.35,3798.1
28-03-2007,3818.75,3830.3,3752.95,3761.1
26-03-2007,3863.45,3885.45,3768.25,3819.9
23-03-2007,3876.75,3901.75,3850.8,3861
22-03-2007,3764.5,3881,3764.5,3875.9
21-03-2007,3697.7,3771.2,3680.6,3764.5
20-03-2007,3680.35,3725,3676.65,3697.6
19-03-2007,3611.3,3683.35,3602.85,3678.9
16-03-2007,3639.35,3683.6,3573.85,3608.5
15-03-2007,3644.9,3711.05,3630.55,3643.6
14-03-2007,3768.4,3768.4,3623,3641.1
13-03-2007,3735.25,3775.85,3717.15,3770.5
12-03-2007,3717.45,3781.45,3713.9,3734.6
09-03-2007,3761.85,3795.7,3684.25,3718
08-03-2007,3627.25,3779.5,3626.8,3761.6
07-03-2007,3661.55,3714.15,3568.55,3626.8
06-03-2007,3577.15,3679.15,3576.65,3655.6
05-03-2007,3726.5,3726.65,3554.5,3576.5
02-03-2007,3811.65,3842.05,3711.05,3726.7
01-03-2007,3745.4,3818.75,3718.15,3811.2
28-02-2007,3893.4,3893.4,3674.85,3745.3
27-02-2007,3948.05,3958,3873.85,3893.9
26-02-2007,3939.1,3958.9,3856.7,3942
23-02-2007,4046,4065.45,3918.2,3938.9
22-02-2007,4096.65,4126.9,4023.15,4040
21-02-2007,4107.15,4132.8,4080.9,4096.2
20-02-2007,4164.85,4175.45,4099.55,4106.9
19-02-2007,4149.25,4177.7,4149.25,4164.5
15-02-2007,4046.8,4155.7,4046.8,4146.2
14-02-2007,4044.9,4057.35,3965.2,4047.1
13-02-2007,4069.1,4132.7,3998.3,4044.5
12-02-2007,4187.2,4187.2,4044.35,4058.3
09-02-2007,4223.5,4239.2,4171.8,4187.4
08-02-2007,4232,4245.3,4188.45,4223.4
07-02-2007,4198.2,4232.3,4192.85,4224.2
06-02-2007,4216.55,4228.15,4186.15,4195.9
05-02-2007,4193.15,4219,4170,4215.3
02-02-2007,4140.2,4198.7,4132.95,4183.5
01-02-2007,4083.4,4141.6,4081.1,4137.2
31-01-2007,4123.85,4137.85,4068.55,4082.7
29-01-2007,4148.4,4167.15,4115.75,4124.4
25-01-2007,4092.05,4157.95,4090.1,4147.7
24-01-2007,4066.6,4098.25,4065.75,4089.9
23-01-2007,4102.65,4105.1,4056.45,4066.1
22-01-2007,4089.6,4114.5,4069.95,4102.4
19-01-2007,4126,4137.15,4058.35,4090.1
18-01-2007,4075.2,4140.25,4075.2,4109
17-01-2007,4084.9,4096.75,4071.55,4076.4
16-01-2007,4090.7,4107.45,4067.9,4080.5
15-01-2007,4052.85,4099.65,4052.4,4078.4
12-01-2007,3944.55,4059.15,3944.55,4052.4
11-01-2007,3852.15,3953.1,3833.6,3942.2
10-01-2007,3910.95,3911.95,3841.7,3850.3
09-01-2007,3933.3,3963.75,3890.75,3911.4
08-01-2007,3983.3,3987.45,3913,3933.4
05-01-2007,3990.15,4011.45,3969.65,3983.4
04-01-2007,4027.3,4041,3979.8,3988.8
03-01-2007,4007.7,4029.8,3985,4024
02-01-2007,3966.25,4016.65,3964.95,4007.4
