Date,Open,High,Low,Close
02-07-2010,5251.25,5277.25,5225.6,5237.1
01-07-2010,5312.05,5312.55,5232.1,5251.4
30-06-2010,5254.25,5320.35,5210,5312.5
29-06-2010,5333.55,5334.15,5235.8,5256.1
28-06-2010,5271.1,5339.45,5270.75,5333.5
25-06-2010,5320.5,5320.5,5259.9,5269
24-06-2010,5323.25,5348.3,5284.55,5320.6
23-06-2010,5316.15,5333.3,5288.15,5323.1
22-06-2010,5353.95,5354.35,5311.05,5316.5
21-06-2010,5266.5,5366.75,5266.5,5353.3
18-06-2010,5274.95,5302.3,5245.5,5262.6
17-06-2010,5233.65,5285.55,5206.55,5274.8
16-06-2010,5225.05,5255.65,5214.9,5233.3
15-06-2010,5201.3,5231.45,5171.05,5222.3
14-06-2010,5120.15,5201.25,5120.15,5197.7
11-06-2010,5078.75,5139.05,5078.75,5119.3
10-06-2010,4999.6,5085.2,4997.6,5078.6
09-06-2010,4985.05,5050.6,4980.1,5000.3
08-06-2010,5036.7,5071.35,4967.3,4987.1
07-06-2010,5132.95,5132.95,5004.25,5034
04-06-2010,5112.6,5147.9,5091.6,5135.5
03-06-2010,5020.15,5125.7,5020.15,5110.5
02-06-2010,4970.75,5031.2,4967.05,5019.8
01-06-2010,5086.25,5086.95,4961.05,4970.2
31-05-2010,5076.1,5097.6,5038.55,5086.3
28-05-2010,5005.6,5077.25,5005.6,5066.5
27-05-2010,4915.15,5016.6,4897.6,5003.1
26-05-2010,4807.3,4925.45,4807.3,4917.4
25-05-2010,4945.3,4946.6,4786.45,4806.7
24-05-2010,4944.3,5029.55,4923.45,4943.9
21-05-2010,4946.7,4946.7,4842.3,4931.1
20-05-2010,4924.3,4980.25,4924.3,4947.6
19-05-2010,5065.1,5065.1,4908.15,4919.6
18-05-2010,5059.55,5105.2,5024.25,5066.2
17-05-2010,5093.9,5094.55,4966.25,5059.9
14-05-2010,5180.55,5192.75,5070.95,5093.5
13-05-2010,5157.55,5212.7,5147.95,5178.9
12-05-2010,5133.75,5172.85,5098.8,5156.6
11-05-2010,5189.75,5206.7,5126.5,5136.1
